
============GCS to UAV: Control Commands===========
 Publish MSG : @@@U_003***48***1627597388.54***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632614,lon=149.1652335,alt=4.11#location.global_frame|LocationGlobal:lat=-35.3632614,lon=149.1652335,alt=588.12#last_heartbeat|0.852490162011#battery|Battery:voltage=12.193,current=29.49,level=99#velocity|[-0.07, 0.08, 2.12]#attitude|Attitude:pitch=0.00205599609762,yaw=-0.131072387099,roll=0.00307530909777#airspeed|0.170000001788#groundspeed|0.170000001788heading|352#***      30394***     30410*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***48***1627597388.69***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632618,lon=149.1652346,alt=4.79#location.global_frame|LocationGlobal:lat=-35.3632618,lon=149.1652346,alt=588.81#last_heartbeat|0.949453934911#battery|Battery:voltage=12.193,current=29.41,level=98#velocity|[-0.06, 0.03, 2.17]#attitude|Attitude:pitch=-0.000484917225549,yaw=-0.130762636662,roll=7.58433452575e-05#airspeed|0.179999992251#groundspeed|0.179999992251heading|352#***      30438***     30450*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***46***1627597388.77***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.363261,lon=149.1652325,alt=4.79#location.global_frame|LocationGlobal:lat=-35.363261,lon=149.1652325,alt=588.8#last_heartbeat|4.50889347121e-05#battery|Battery:voltage=12.193,current=29.41,level=99#velocity|[-0.07, 0.1, 2.16]#attitude|Attitude:pitch=0.00218859617598,yaw=-0.138217642903,roll=0.00711243227124#airspeed|0.140000000596#groundspeed|0.140000000596heading|352#***      30470***     30489*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***391***1627597389.03985***COMMAND:HEARTBEAT_MESSAGE***      30571***     30574*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***393***1627597389.040302***COMMAND:HEARTBEAT_MESSAGE***      30571***     30575*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***394***1627597389.040466***COMMAND:HEARTBEAT_MESSAGE***      30571***     30576*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***392***1627597389.040129***COMMAND:HEARTBEAT_MESSAGE***      30571***     30577*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***395***1627597389.040621***COMMAND:HEARTBEAT_MESSAGE***      30571***     30579*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***47***1627597389.06***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632607,lon=149.1652314,alt=5.32#location.global_frame|LocationGlobal:lat=-35.3632607,lon=149.1652314,alt=589.33#last_heartbeat|0.300171490991#battery|Battery:voltage=12.193,current=29.49,level=98#velocity|[-0.07, 0.12, 2.2]#attitude|Attitude:pitch=0.00550126796588,yaw=-0.135863855481,roll=0.00895564351231#airspeed|0.119999997318#groundspeed|0.119999997318heading|352#***      30574***     30593*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***398***1627597389.541735***COMMAND:HEARTBEAT_MESSAGE***      30748***     30751*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***397***1627597389.541576***COMMAND:HEARTBEAT_MESSAGE***      30748***     30752*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***400***1627597389.542045***COMMAND:HEARTBEAT_MESSAGE***      30748***     30755*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***396***1627597389.541296***COMMAND:HEARTBEAT_MESSAGE***      30748***     30756*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***399***1627597389.541883***COMMAND:HEARTBEAT_MESSAGE***      30748***     30757*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***49***1627597389.54***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.363261,lon=149.1652299,alt=0.01#location.global_frame|LocationGlobal:lat=-35.363261,lon=149.1652299,alt=584.0#last_heartbeat|0.606745056924#battery|Battery:voltage=12.587,current=0.0,level=100#velocity|[-0.01, 0.11, 0.0]#attitude|Attitude:pitch=0.00230180495419,yaw=-0.359342455864,roll=0.00349845387973#airspeed|0.0#groundspeed|0.0heading|339#***      30748***     30768*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***49***1627597389.55***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632614,lon=149.1652342,alt=6.22#location.global_frame|LocationGlobal:lat=-35.3632614,lon=149.1652342,alt=590.23#last_heartbeat|0.85855115205#battery|Battery:voltage=12.193,current=28.66,level=98#velocity|[-0.03, 0.02, 2.21]#attitude|Attitude:pitch=0.00541138928384,yaw=-0.127962648869,roll=-0.003683072282#airspeed|0.170000001788#groundspeed|0.170000001788heading|352#***      30749***     30769*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***49***1627597389.69***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632618,lon=149.1652354,alt=6.91#location.global_frame|LocationGlobal:lat=-35.3632618,lon=149.1652354,alt=590.93#last_heartbeat|0.957318002009#battery|Battery:voltage=12.193,current=28.49,level=98#velocity|[-0.01, -0.03, 2.15]#attitude|Attitude:pitch=0.00731090269983,yaw=-0.121947966516,roll=-0.00626933947206#airspeed|0.140000000596#groundspeed|0.140000000596heading|353#***      30793***     30805*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***47***1627597389.82***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632609,lon=149.1652331,alt=6.91#location.global_frame|LocationGlobal:lat=-35.3632609,lon=149.1652331,alt=590.92#last_heartbeat|0.0501811120193#battery|Battery:voltage=12.193,current=28.49,level=98#velocity|[-0.05, 0.05, 2.15]#attitude|Attitude:pitch=0.00966273341328,yaw=-0.127511948347,roll=0.000566240225453#airspeed|0.170000001788#groundspeed|0.170000001788heading|352#***      30838***     30851*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***403***1627597390.043906***COMMAND:HEARTBEAT_MESSAGE***      30921***     30924*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***401***1627597390.042584***COMMAND:HEARTBEAT_MESSAGE***      30920***     30925*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***404***1627597390.044487***COMMAND:HEARTBEAT_MESSAGE***      30921***     30926*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***402***1627597390.043328***COMMAND:HEARTBEAT_MESSAGE***      30921***     30927*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***405***1627597390.045145***COMMAND:HEARTBEAT_MESSAGE***      30921***     30928*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***48***1627597390.1***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632606,lon=149.1652322,alt=7.91#location.global_frame|LocationGlobal:lat=-35.3632606,lon=149.1652322,alt=591.92#last_heartbeat|0.354508655961#battery|Battery:voltage=12.193,current=26.42,level=98#velocity|[-0.09, 0.06, 1.88]#attitude|Attitude:pitch=0.00879134517163,yaw=-0.135895982385,roll=0.00190720276441#airspeed|0.189999997616#groundspeed|0.189999997616heading|352#***      30936***     30948*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***408***1627597390.546579***COMMAND:HEARTBEAT_MESSAGE***      31097***     31100*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***407***1627597390.54624***COMMAND:HEARTBEAT_MESSAGE***      31097***     31101*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***406***1627597390.545938***COMMAND:HEARTBEAT_MESSAGE***      31097***     31102*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***409***1627597390.546783***COMMAND:HEARTBEAT_MESSAGE***      31097***     31103*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***410***1627597390.547047***COMMAND:HEARTBEAT_MESSAGE***      31097***     31104*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***50***1627597390.56***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.363261,lon=149.1652299,alt=0.01#location.global_frame|LocationGlobal:lat=-35.363261,lon=149.1652299,alt=584.0#last_heartbeat|0.555411460926#battery|Battery:voltage=12.587,current=0.0,level=100#velocity|[-0.01, 0.1, 0.0]#attitude|Attitude:pitch=0.00228351028636,yaw=-0.357999116182,roll=0.00341508281417#airspeed|0.0#groundspeed|0.0heading|339#***      31099***     31119*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***50***1627597390.57***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632616,lon=149.1652353,alt=8.6#location.global_frame|LocationGlobal:lat=-35.3632616,lon=149.1652353,alt=592.61#last_heartbeat|0.916589229018#battery|Battery:voltage=12.242,current=24.84,level=98#velocity|[-0.05, -0.04, 1.47]#attitude|Attitude:pitch=0.00227681850083,yaw=-0.131206154823,roll=-0.00674453191459#airspeed|0.149999991059#groundspeed|0.149999991059heading|352#***      31102***     31121*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***50***1627597390.7***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632622,lon=149.1652361,alt=8.71#location.global_frame|LocationGlobal:lat=-35.3632622,lon=149.1652361,alt=592.73#last_heartbeat|0.967420086032#battery|Battery:voltage=12.242,current=24.59,level=98#velocity|[-0.03, -0.08, 1.39]#attitude|Attitude:pitch=-0.000387655280065,yaw=-0.128756180406,roll=-0.00877812784165#airspeed|0.129999995232#groundspeed|0.129999995232heading|352#***      31145***     31157*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***48***1627597390.87***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632612,lon=149.1652342,alt=9.01#location.global_frame|LocationGlobal:lat=-35.3632612,lon=149.1652342,alt=593.02#last_heartbeat|0.10280194704#battery|Battery:voltage=12.242,current=24.17,level=98#velocity|[-0.06, -0.02, 1.1]#attitude|Attitude:pitch=0.000561911438126,yaw=-0.133326530457,roll=-0.00538786174729#airspeed|0.159999996424#groundspeed|0.159999996424heading|352#***      31204***     31216*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***411***1627597391.04776***COMMAND:HEARTBEAT_MESSAGE***      31272***     31275*** 

>>>>>> Average Network Delay for command packets: 6.400000 MilliSec.

LteSignalStrength= 0.000115 dBm*** LteSINR= 242786735078.597687 dBm 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***413***1627597391.04843***COMMAND:HEARTBEAT_MESSAGE***      31272***     31276*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***414***1627597391.048689***COMMAND:HEARTBEAT_MESSAGE***      31272***     31277*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***415***1627597391.048943***COMMAND:HEARTBEAT_MESSAGE***      31272***     31278*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***412***1627597391.048161***COMMAND:HEARTBEAT_MESSAGE***      31272***     31279*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***49***1627597391.1***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.363261,lon=149.1652333,alt=9.25#location.global_frame|LocationGlobal:lat=-35.363261,lon=149.1652333,alt=593.26#last_heartbeat|0.351906968979#battery|Battery:voltage=12.242,current=24.01,level=98#velocity|[-0.06, 0.0, 0.83]#attitude|Attitude:pitch=0.000373124727048,yaw=-0.135112330317,roll=-0.0036288802512#airspeed|0.179999992251#groundspeed|0.179999992251heading|352#***      31284***     31296*** 


WifiSignalStrength= -73.783019 dBm*** WifiNoise= -93.965985 dBm 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***418***1627597391.550549***COMMAND:HEARTBEAT_MESSAGE***      31452***     31455*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***417***1627597391.550188***COMMAND:HEARTBEAT_MESSAGE***      31452***     31456*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***416***1627597391.549718***COMMAND:HEARTBEAT_MESSAGE***      31452***     31457*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***419***1627597391.550983***COMMAND:HEARTBEAT_MESSAGE***      31452***     31458*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***420***1627597391.55122***COMMAND:HEARTBEAT_MESSAGE***      31452***     31459*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_002***51***1627597391.56***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.363261,lon=149.1652299,alt=0.01#location.global_frame|LocationGlobal:lat=-35.363261,lon=149.1652299,alt=584.0#last_heartbeat|0.55499958992#battery|Battery:voltage=12.587,current=0.0,level=100#velocity|[-0.01, 0.1, 0.0]#attitude|Attitude:pitch=0.00225783302449,yaw=-0.356691271067,roll=0.00329158129171#airspeed|0.0#groundspeed|0.0heading|339#***      31454***     31474*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_003***51***1627597391.59***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632621,lon=149.1652358,alt=9.52#location.global_frame|LocationGlobal:lat=-35.3632621,lon=149.1652358,alt=593.53#last_heartbeat|0.919808815001#battery|Battery:voltage=12.242,current=24.51,level=98#velocity|[0.0, -0.1, 0.48]#attitude|Attitude:pitch=-0.00430194661021,yaw=-0.125723794103,roll=-0.00826826319098#airspeed|0.0999999940395#groundspeed|0.0999999940395heading|352#***      31461***     31477*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_001***51***1627597391.72***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632626,lon=149.1652364,alt=9.56#location.global_frame|LocationGlobal:lat=-35.3632626,lon=149.1652364,alt=593.58#last_heartbeat|0.966182210017#battery|Battery:voltage=12.242,current=24.42,level=98#velocity|[0.02, -0.13, 0.43]#attitude|Attitude:pitch=-0.00521400664002,yaw=-0.123306080699,roll=-0.00955336261541#airspeed|0.070000000298#groundspeed|0.070000000298heading|352#***      31504***     31516*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***49***1627597391.91***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632615,lon=149.1652349,alt=9.65#location.global_frame|LocationGlobal:lat=-35.3632615,lon=149.1652349,alt=593.66#last_heartbeat|0.152485350962#battery|Battery:voltage=12.242,current=24.59,level=98#velocity|[-0.01, -0.08, 0.28]#attitude|Attitude:pitch=-0.000216254906263,yaw=-0.130205184221,roll=-0.00840693712234#airspeed|0.0899999961257#groundspeed|0.0899999961257heading|352#***      31572***     31591*** 


============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_000***421***1627597392.052606***COMMAND:HEARTBEAT_MESSAGE***      31622***     31625*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_002***423***1627597392.052921***COMMAND:HEARTBEAT_MESSAGE***      31622***     31626*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_003***424***1627597392.053028***COMMAND:HEARTBEAT_MESSAGE***      31622***     31627*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_001***422***1627597392.052794***COMMAND:HEARTBEAT_MESSAGE***      31622***     31628*** 

============GCS to UAV: Control Commands===========
 Publish MSG : @@@G_004***425***1627597392.053143***COMMAND:HEARTBEAT_MESSAGE***      31622***     31629*** 

============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_000***50***1627597392.11***TELEMETRY#location.global_relative_frame|LocationGlobalRelative:lat=-35.3632612,lon=149.165234,alt=9.71#location.global_frame|LocationGlobal:lat=-35.3632612,lon=149.165234,alt=593.72#last_heartbeat|0.355397382984#battery|Battery:voltage=12.242,current=24.92,level=98#velocity|[-0.02, -0.06, 0.19]#attitude|Attitude:pitch=0.00252390373498,yaw=-0.135061830282,roll=-0.00576474890113#airspeed|0.119999997318#groundspeed|0.119999997318heading|352#***      31637***     31650*** 


============= UAV to GCS: Telemetry Packets==============
 Publish MSG : @@@U_004***50***1627597392.22***STATUS#TAKEOFF|True***      31677***     31692*** 


============= UAV to GCS: Telemetry Packets==============
